task,regime,split,seed,topology_need,collision_sensitivity,support_sensitivity,regime_impact,perception_noise,support_risk,passage_risk,stress,perception_shift,delay,reach_shift,support_cascade,false_alarm_pressure,latency_pressure,v5_change_probability,v5_base_risk
mobile_manipulation_movable_obstacles,dynamic_affordance_inversion,embodiment_reach_shift,9,0.92000,0.84000,0.36000,0.82000,0.12000,0.58000,0.62000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60591,0.03205
tool_corridor_reconfiguration,passage_closure_opening,embodiment_reach_shift,0,0.91000,0.76000,0.48000,0.76000,0.06000,0.20000,0.88000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.57472,0.03180
tool_corridor_reconfiguration,passage_closure_opening,embodiment_reach_shift,1,0.91000,0.76000,0.48000,0.76000,0.06000,0.20000,0.88000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.57472,0.03180
tool_corridor_reconfiguration,passage_closure_opening,embodiment_reach_shift,2,0.91000,0.76000,0.48000,0.76000,0.06000,0.20000,0.88000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.57472,0.03180
tool_corridor_reconfiguration,passage_closure_opening,embodiment_reach_shift,3,0.91000,0.76000,0.48000,0.76000,0.06000,0.20000,0.88000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.57472,0.03180
tool_corridor_reconfiguration,passage_closure_opening,embodiment_reach_shift,4,0.91000,0.76000,0.48000,0.76000,0.06000,0.20000,0.88000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.57472,0.03180
tool_corridor_reconfiguration,passage_closure_opening,embodiment_reach_shift,5,0.91000,0.76000,0.48000,0.76000,0.06000,0.20000,0.88000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.57472,0.03180
tool_corridor_reconfiguration,passage_closure_opening,embodiment_reach_shift,6,0.91000,0.76000,0.48000,0.76000,0.06000,0.20000,0.88000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.57472,0.03180
tool_corridor_reconfiguration,passage_closure_opening,embodiment_reach_shift,7,0.91000,0.76000,0.48000,0.76000,0.06000,0.20000,0.88000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.57472,0.03180
tool_corridor_reconfiguration,passage_closure_opening,embodiment_reach_shift,8,0.91000,0.76000,0.48000,0.76000,0.06000,0.20000,0.88000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.57472,0.03180
tool_corridor_reconfiguration,passage_closure_opening,embodiment_reach_shift,9,0.91000,0.76000,0.48000,0.76000,0.06000,0.20000,0.88000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.57472,0.03180
tool_corridor_reconfiguration,support_removal,embodiment_reach_shift,0,0.91000,0.76000,0.48000,0.83000,0.05000,0.88000,0.20000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60636,0.03209
tool_corridor_reconfiguration,support_removal,embodiment_reach_shift,1,0.91000,0.76000,0.48000,0.83000,0.05000,0.88000,0.20000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60636,0.03209
tool_corridor_reconfiguration,support_removal,embodiment_reach_shift,2,0.91000,0.76000,0.48000,0.83000,0.05000,0.88000,0.20000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60636,0.03209
tool_corridor_reconfiguration,support_removal,embodiment_reach_shift,3,0.91000,0.76000,0.48000,0.83000,0.05000,0.88000,0.20000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60636,0.03209
tool_corridor_reconfiguration,support_removal,embodiment_reach_shift,4,0.91000,0.76000,0.48000,0.83000,0.05000,0.88000,0.20000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60636,0.03209
tool_corridor_reconfiguration,support_removal,embodiment_reach_shift,5,0.91000,0.76000,0.48000,0.83000,0.05000,0.88000,0.20000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60636,0.03209
tool_corridor_reconfiguration,support_removal,embodiment_reach_shift,6,0.91000,0.76000,0.48000,0.83000,0.05000,0.88000,0.20000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60636,0.03209
tool_corridor_reconfiguration,support_removal,embodiment_reach_shift,7,0.91000,0.76000,0.48000,0.83000,0.05000,0.88000,0.20000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60636,0.03209
tool_corridor_reconfiguration,support_removal,embodiment_reach_shift,8,0.91000,0.76000,0.48000,0.83000,0.05000,0.88000,0.20000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60636,0.03209
tool_corridor_reconfiguration,support_removal,embodiment_reach_shift,9,0.91000,0.76000,0.48000,0.83000,0.05000,0.88000,0.20000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60636,0.03209
tool_corridor_reconfiguration,occlusion_reveal_hide,embodiment_reach_shift,0,0.91000,0.76000,0.48000,0.70000,0.17000,0.24000,0.30000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.54760,0.02588
tool_corridor_reconfiguration,occlusion_reveal_hide,embodiment_reach_shift,1,0.91000,0.76000,0.48000,0.70000,0.17000,0.24000,0.30000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.54760,0.02588
tool_corridor_reconfiguration,occlusion_reveal_hide,embodiment_reach_shift,2,0.91000,0.76000,0.48000,0.70000,0.17000,0.24000,0.30000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.54760,0.02588
tool_corridor_reconfiguration,occlusion_reveal_hide,embodiment_reach_shift,3,0.91000,0.76000,0.48000,0.70000,0.17000,0.24000,0.30000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.54760,0.02588
tool_corridor_reconfiguration,occlusion_reveal_hide,embodiment_reach_shift,4,0.91000,0.76000,0.48000,0.70000,0.17000,0.24000,0.30000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.54760,0.02588
tool_corridor_reconfiguration,occlusion_reveal_hide,embodiment_reach_shift,5,0.91000,0.76000,0.48000,0.70000,0.17000,0.24000,0.30000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.54760,0.02588
tool_corridor_reconfiguration,occlusion_reveal_hide,embodiment_reach_shift,6,0.91000,0.76000,0.48000,0.70000,0.17000,0.24000,0.30000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.54760,0.02588
tool_corridor_reconfiguration,occlusion_reveal_hide,embodiment_reach_shift,7,0.91000,0.76000,0.48000,0.70000,0.17000,0.24000,0.30000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.54760,0.02588
tool_corridor_reconfiguration,occlusion_reveal_hide,embodiment_reach_shift,8,0.91000,0.76000,0.48000,0.70000,0.17000,0.24000,0.30000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.54760,0.02588
tool_corridor_reconfiguration,occlusion_reveal_hide,embodiment_reach_shift,9,0.91000,0.76000,0.48000,0.70000,0.17000,0.24000,0.30000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.54760,0.02588
tool_corridor_reconfiguration,object_stack_dependency_flip,embodiment_reach_shift,0,0.91000,0.76000,0.48000,0.79000,0.08000,0.78000,0.24000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.58828,0.03018
tool_corridor_reconfiguration,object_stack_dependency_flip,embodiment_reach_shift,1,0.91000,0.76000,0.48000,0.79000,0.08000,0.78000,0.24000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.58828,0.03018
tool_corridor_reconfiguration,object_stack_dependency_flip,embodiment_reach_shift,2,0.91000,0.76000,0.48000,0.79000,0.08000,0.78000,0.24000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.58828,0.03018
tool_corridor_reconfiguration,object_stack_dependency_flip,embodiment_reach_shift,3,0.91000,0.76000,0.48000,0.79000,0.08000,0.78000,0.24000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.58828,0.03018
tool_corridor_reconfiguration,object_stack_dependency_flip,embodiment_reach_shift,4,0.91000,0.76000,0.48000,0.79000,0.08000,0.78000,0.24000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.58828,0.03018
tool_corridor_reconfiguration,object_stack_dependency_flip,embodiment_reach_shift,5,0.91000,0.76000,0.48000,0.79000,0.08000,0.78000,0.24000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.58828,0.03018
tool_corridor_reconfiguration,object_stack_dependency_flip,embodiment_reach_shift,6,0.91000,0.76000,0.48000,0.79000,0.08000,0.78000,0.24000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.58828,0.03018
tool_corridor_reconfiguration,object_stack_dependency_flip,embodiment_reach_shift,7,0.91000,0.76000,0.48000,0.79000,0.08000,0.78000,0.24000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.58828,0.03018
tool_corridor_reconfiguration,object_stack_dependency_flip,embodiment_reach_shift,8,0.91000,0.76000,0.48000,0.79000,0.08000,0.78000,0.24000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.58828,0.03018
tool_corridor_reconfiguration,object_stack_dependency_flip,embodiment_reach_shift,9,0.91000,0.76000,0.48000,0.79000,0.08000,0.78000,0.24000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.58828,0.03018
tool_corridor_reconfiguration,reachable_component_split_merge,embodiment_reach_shift,0,0.91000,0.76000,0.48000,0.81000,0.07000,0.42000,0.74000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.59732,0.03198
tool_corridor_reconfiguration,reachable_component_split_merge,embodiment_reach_shift,1,0.91000,0.76000,0.48000,0.81000,0.07000,0.42000,0.74000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.59732,0.03198
tool_corridor_reconfiguration,reachable_component_split_merge,embodiment_reach_shift,2,0.91000,0.76000,0.48000,0.81000,0.07000,0.42000,0.74000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.59732,0.03198
tool_corridor_reconfiguration,reachable_component_split_merge,embodiment_reach_shift,3,0.91000,0.76000,0.48000,0.81000,0.07000,0.42000,0.74000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.59732,0.03198
tool_corridor_reconfiguration,reachable_component_split_merge,embodiment_reach_shift,4,0.91000,0.76000,0.48000,0.81000,0.07000,0.42000,0.74000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.59732,0.03198
tool_corridor_reconfiguration,reachable_component_split_merge,embodiment_reach_shift,5,0.91000,0.76000,0.48000,0.81000,0.07000,0.42000,0.74000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.59732,0.03198
tool_corridor_reconfiguration,reachable_component_split_merge,embodiment_reach_shift,6,0.91000,0.76000,0.48000,0.81000,0.07000,0.42000,0.74000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.59732,0.03198
tool_corridor_reconfiguration,reachable_component_split_merge,embodiment_reach_shift,7,0.91000,0.76000,0.48000,0.81000,0.07000,0.42000,0.74000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.59732,0.03198
tool_corridor_reconfiguration,reachable_component_split_merge,embodiment_reach_shift,8,0.91000,0.76000,0.48000,0.81000,0.07000,0.42000,0.74000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.59732,0.03198
tool_corridor_reconfiguration,reachable_component_split_merge,embodiment_reach_shift,9,0.91000,0.76000,0.48000,0.81000,0.07000,0.42000,0.74000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.59732,0.03198
tool_corridor_reconfiguration,tool_access_tunnel_blockage,embodiment_reach_shift,0,0.91000,0.76000,0.48000,0.74000,0.10000,0.30000,0.84000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.56568,0.02971
tool_corridor_reconfiguration,tool_access_tunnel_blockage,embodiment_reach_shift,1,0.91000,0.76000,0.48000,0.74000,0.10000,0.30000,0.84000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.56568,0.02971
tool_corridor_reconfiguration,tool_access_tunnel_blockage,embodiment_reach_shift,2,0.91000,0.76000,0.48000,0.74000,0.10000,0.30000,0.84000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.56568,0.02971
tool_corridor_reconfiguration,tool_access_tunnel_blockage,embodiment_reach_shift,3,0.91000,0.76000,0.48000,0.74000,0.10000,0.30000,0.84000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.56568,0.02971
tool_corridor_reconfiguration,tool_access_tunnel_blockage,embodiment_reach_shift,4,0.91000,0.76000,0.48000,0.74000,0.10000,0.30000,0.84000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.56568,0.02971
tool_corridor_reconfiguration,tool_access_tunnel_blockage,embodiment_reach_shift,5,0.91000,0.76000,0.48000,0.74000,0.10000,0.30000,0.84000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.56568,0.02971
tool_corridor_reconfiguration,tool_access_tunnel_blockage,embodiment_reach_shift,6,0.91000,0.76000,0.48000,0.74000,0.10000,0.30000,0.84000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.56568,0.02971
tool_corridor_reconfiguration,tool_access_tunnel_blockage,embodiment_reach_shift,7,0.91000,0.76000,0.48000,0.74000,0.10000,0.30000,0.84000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.56568,0.02971
tool_corridor_reconfiguration,tool_access_tunnel_blockage,embodiment_reach_shift,8,0.91000,0.76000,0.48000,0.74000,0.10000,0.30000,0.84000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.56568,0.02971
tool_corridor_reconfiguration,tool_access_tunnel_blockage,embodiment_reach_shift,9,0.91000,0.76000,0.48000,0.74000,0.10000,0.30000,0.84000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.56568,0.02971
tool_corridor_reconfiguration,kinematic_trap_creation,embodiment_reach_shift,0,0.91000,0.76000,0.48000,0.85000,0.06000,0.36000,0.72000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.61540,0.03406
tool_corridor_reconfiguration,kinematic_trap_creation,embodiment_reach_shift,1,0.91000,0.76000,0.48000,0.85000,0.06000,0.36000,0.72000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.61540,0.03406
tool_corridor_reconfiguration,kinematic_trap_creation,embodiment_reach_shift,2,0.91000,0.76000,0.48000,0.85000,0.06000,0.36000,0.72000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.61540,0.03406
tool_corridor_reconfiguration,kinematic_trap_creation,embodiment_reach_shift,3,0.91000,0.76000,0.48000,0.85000,0.06000,0.36000,0.72000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.61540,0.03406
tool_corridor_reconfiguration,kinematic_trap_creation,embodiment_reach_shift,4,0.91000,0.76000,0.48000,0.85000,0.06000,0.36000,0.72000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.61540,0.03406
tool_corridor_reconfiguration,kinematic_trap_creation,embodiment_reach_shift,5,0.91000,0.76000,0.48000,0.85000,0.06000,0.36000,0.72000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.61540,0.03406
tool_corridor_reconfiguration,kinematic_trap_creation,embodiment_reach_shift,6,0.91000,0.76000,0.48000,0.85000,0.06000,0.36000,0.72000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.61540,0.03406
tool_corridor_reconfiguration,kinematic_trap_creation,embodiment_reach_shift,7,0.91000,0.76000,0.48000,0.85000,0.06000,0.36000,0.72000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.61540,0.03406
tool_corridor_reconfiguration,kinematic_trap_creation,embodiment_reach_shift,8,0.91000,0.76000,0.48000,0.85000,0.06000,0.36000,0.72000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.61540,0.03406
tool_corridor_reconfiguration,kinematic_trap_creation,embodiment_reach_shift,9,0.91000,0.76000,0.48000,0.85000,0.06000,0.36000,0.72000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.61540,0.03406
tool_corridor_reconfiguration,dynamic_affordance_inversion,embodiment_reach_shift,0,0.91000,0.76000,0.48000,0.82000,0.12000,0.58000,0.62000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60184,0.03162
tool_corridor_reconfiguration,dynamic_affordance_inversion,embodiment_reach_shift,1,0.91000,0.76000,0.48000,0.82000,0.12000,0.58000,0.62000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60184,0.03162
tool_corridor_reconfiguration,dynamic_affordance_inversion,embodiment_reach_shift,2,0.91000,0.76000,0.48000,0.82000,0.12000,0.58000,0.62000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60184,0.03162
tool_corridor_reconfiguration,dynamic_affordance_inversion,embodiment_reach_shift,3,0.91000,0.76000,0.48000,0.82000,0.12000,0.58000,0.62000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60184,0.03162
tool_corridor_reconfiguration,dynamic_affordance_inversion,embodiment_reach_shift,4,0.91000,0.76000,0.48000,0.82000,0.12000,0.58000,0.62000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60184,0.03162
tool_corridor_reconfiguration,dynamic_affordance_inversion,embodiment_reach_shift,5,0.91000,0.76000,0.48000,0.82000,0.12000,0.58000,0.62000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60184,0.03162
tool_corridor_reconfiguration,dynamic_affordance_inversion,embodiment_reach_shift,6,0.91000,0.76000,0.48000,0.82000,0.12000,0.58000,0.62000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60184,0.03162
tool_corridor_reconfiguration,dynamic_affordance_inversion,embodiment_reach_shift,7,0.91000,0.76000,0.48000,0.82000,0.12000,0.58000,0.62000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60184,0.03162
tool_corridor_reconfiguration,dynamic_affordance_inversion,embodiment_reach_shift,8,0.91000,0.76000,0.48000,0.82000,0.12000,0.58000,0.62000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60184,0.03162
tool_corridor_reconfiguration,dynamic_affordance_inversion,embodiment_reach_shift,9,0.91000,0.76000,0.48000,0.82000,0.12000,0.58000,0.62000,0.47000,0.25000,0.14000,0.68000,0.24000,0.15000,0.24000,0.60184,0.03162
shelf_retrieval,passage_closure_opening,support_cascade_shift,0,0.86000,0.62000,0.24000,0.76000,0.06000,0.20000,0.88000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.63773,0.04127
shelf_retrieval,passage_closure_opening,support_cascade_shift,1,0.86000,0.62000,0.24000,0.76000,0.06000,0.20000,0.88000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.63773,0.04127
shelf_retrieval,passage_closure_opening,support_cascade_shift,2,0.86000,0.62000,0.24000,0.76000,0.06000,0.20000,0.88000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.63773,0.04127
shelf_retrieval,passage_closure_opening,support_cascade_shift,3,0.86000,0.62000,0.24000,0.76000,0.06000,0.20000,0.88000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.63773,0.04127
shelf_retrieval,passage_closure_opening,support_cascade_shift,4,0.86000,0.62000,0.24000,0.76000,0.06000,0.20000,0.88000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.63773,0.04127
shelf_retrieval,passage_closure_opening,support_cascade_shift,5,0.86000,0.62000,0.24000,0.76000,0.06000,0.20000,0.88000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.63773,0.04127
shelf_retrieval,passage_closure_opening,support_cascade_shift,6,0.86000,0.62000,0.24000,0.76000,0.06000,0.20000,0.88000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.63773,0.04127
shelf_retrieval,passage_closure_opening,support_cascade_shift,7,0.86000,0.62000,0.24000,0.76000,0.06000,0.20000,0.88000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.63773,0.04127
shelf_retrieval,passage_closure_opening,support_cascade_shift,8,0.86000,0.62000,0.24000,0.76000,0.06000,0.20000,0.88000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.63773,0.04127
shelf_retrieval,passage_closure_opening,support_cascade_shift,9,0.86000,0.62000,0.24000,0.76000,0.06000,0.20000,0.88000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.63773,0.04127
shelf_retrieval,support_removal,support_cascade_shift,0,0.86000,0.62000,0.24000,0.83000,0.05000,0.88000,0.20000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.67026,0.04022
shelf_retrieval,support_removal,support_cascade_shift,1,0.86000,0.62000,0.24000,0.83000,0.05000,0.88000,0.20000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.67026,0.04022
shelf_retrieval,support_removal,support_cascade_shift,2,0.86000,0.62000,0.24000,0.83000,0.05000,0.88000,0.20000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.67026,0.04022
shelf_retrieval,support_removal,support_cascade_shift,3,0.86000,0.62000,0.24000,0.83000,0.05000,0.88000,0.20000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.67026,0.04022
shelf_retrieval,support_removal,support_cascade_shift,4,0.86000,0.62000,0.24000,0.83000,0.05000,0.88000,0.20000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.67026,0.04022
shelf_retrieval,support_removal,support_cascade_shift,5,0.86000,0.62000,0.24000,0.83000,0.05000,0.88000,0.20000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.67026,0.04022
shelf_retrieval,support_removal,support_cascade_shift,6,0.86000,0.62000,0.24000,0.83000,0.05000,0.88000,0.20000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.67026,0.04022
shelf_retrieval,support_removal,support_cascade_shift,7,0.86000,0.62000,0.24000,0.83000,0.05000,0.88000,0.20000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.67026,0.04022
shelf_retrieval,support_removal,support_cascade_shift,8,0.86000,0.62000,0.24000,0.83000,0.05000,0.88000,0.20000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.67026,0.04022
shelf_retrieval,support_removal,support_cascade_shift,9,0.86000,0.62000,0.24000,0.83000,0.05000,0.88000,0.20000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.67026,0.04022
shelf_retrieval,occlusion_reveal_hide,support_cascade_shift,0,0.86000,0.62000,0.24000,0.70000,0.17000,0.24000,0.30000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.60985,0.03384
shelf_retrieval,occlusion_reveal_hide,support_cascade_shift,1,0.86000,0.62000,0.24000,0.70000,0.17000,0.24000,0.30000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.60985,0.03384
shelf_retrieval,occlusion_reveal_hide,support_cascade_shift,2,0.86000,0.62000,0.24000,0.70000,0.17000,0.24000,0.30000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.60985,0.03384
shelf_retrieval,occlusion_reveal_hide,support_cascade_shift,3,0.86000,0.62000,0.24000,0.70000,0.17000,0.24000,0.30000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.60985,0.03384
shelf_retrieval,occlusion_reveal_hide,support_cascade_shift,4,0.86000,0.62000,0.24000,0.70000,0.17000,0.24000,0.30000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.60985,0.03384
shelf_retrieval,occlusion_reveal_hide,support_cascade_shift,5,0.86000,0.62000,0.24000,0.70000,0.17000,0.24000,0.30000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.60985,0.03384
shelf_retrieval,occlusion_reveal_hide,support_cascade_shift,6,0.86000,0.62000,0.24000,0.70000,0.17000,0.24000,0.30000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.60985,0.03384
shelf_retrieval,occlusion_reveal_hide,support_cascade_shift,7,0.86000,0.62000,0.24000,0.70000,0.17000,0.24000,0.30000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.60985,0.03384
shelf_retrieval,occlusion_reveal_hide,support_cascade_shift,8,0.86000,0.62000,0.24000,0.70000,0.17000,0.24000,0.30000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.60985,0.03384
shelf_retrieval,occlusion_reveal_hide,support_cascade_shift,9,0.86000,0.62000,0.24000,0.70000,0.17000,0.24000,0.30000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.60985,0.03384
shelf_retrieval,object_stack_dependency_flip,support_cascade_shift,0,0.86000,0.62000,0.24000,0.79000,0.08000,0.78000,0.24000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.65167,0.03826
shelf_retrieval,object_stack_dependency_flip,support_cascade_shift,1,0.86000,0.62000,0.24000,0.79000,0.08000,0.78000,0.24000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.65167,0.03826
shelf_retrieval,object_stack_dependency_flip,support_cascade_shift,2,0.86000,0.62000,0.24000,0.79000,0.08000,0.78000,0.24000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.65167,0.03826
shelf_retrieval,object_stack_dependency_flip,support_cascade_shift,3,0.86000,0.62000,0.24000,0.79000,0.08000,0.78000,0.24000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.65167,0.03826
shelf_retrieval,object_stack_dependency_flip,support_cascade_shift,4,0.86000,0.62000,0.24000,0.79000,0.08000,0.78000,0.24000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.65167,0.03826
shelf_retrieval,object_stack_dependency_flip,support_cascade_shift,5,0.86000,0.62000,0.24000,0.79000,0.08000,0.78000,0.24000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.65167,0.03826
shelf_retrieval,object_stack_dependency_flip,support_cascade_shift,6,0.86000,0.62000,0.24000,0.79000,0.08000,0.78000,0.24000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.65167,0.03826
shelf_retrieval,object_stack_dependency_flip,support_cascade_shift,7,0.86000,0.62000,0.24000,0.79000,0.08000,0.78000,0.24000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.65167,0.03826
shelf_retrieval,object_stack_dependency_flip,support_cascade_shift,8,0.86000,0.62000,0.24000,0.79000,0.08000,0.78000,0.24000,0.70000,0.42000,0.36000,0.34000,0.82000,0.25000,0.38000,0.65167,0.03826
