stress_level,method,seed,rows,success,invalid_plan,collision_trap,support_failure,topology_f1,missed_change_fn,false_topology_alarm,detection_latency,replan_cost,topology_risk_ece,utility,regret
0.56000,active_view_topology_probe,3,288,0.68403,0.24306,0.07639,0.01389,0.69427,0.40437,0.20952,0.60662,0.30227,0.32975,0.14165,0.20486
0.56000,active_view_topology_probe,4,288,0.63194,0.17014,0.07639,0.02083,0.65846,0.44271,0.27083,0.60662,0.30227,0.26843,0.14904,0.27431
0.56000,active_view_topology_probe,5,288,0.61111,0.20833,0.09375,0.00694,0.67089,0.41436,0.27103,0.60662,0.30227,0.30486,0.08293,0.28125
0.56000,active_view_topology_probe,6,288,0.62847,0.21875,0.09722,0.02778,0.64984,0.48500,0.15909,0.60662,0.30227,0.32554,0.07356,0.25000
0.56000,active_view_topology_probe,7,288,0.56597,0.20139,0.12153,0.01389,0.63694,0.47368,0.24490,0.60662,0.30227,0.32511,0.00550,0.35417
0.56000,active_view_topology_probe,8,288,0.61111,0.21528,0.08333,0.01042,0.66234,0.43333,0.24074,0.60662,0.30227,0.31593,0.08759,0.31250
0.56000,active_view_topology_probe,9,288,0.63889,0.21875,0.08333,0.01389,0.62207,0.48901,0.22642,0.60662,0.30227,0.30891,0.10967,0.26736
0.56000,conformal_topology_risk_filter,0,288,0.46528,0.26042,0.11806,0.04514,0.43542,0.67222,0.29630,0.73822,0.24123,0.40330,-0.17734,0.44444
0.56000,conformal_topology_risk_filter,1,288,0.49653,0.28125,0.11806,0.07639,0.39316,0.72289,0.18033,0.73822,0.24123,0.42110,-0.19244,0.42708
0.56000,conformal_topology_risk_filter,2,288,0.50000,0.30903,0.10417,0.06597,0.43478,0.70109,0.13462,0.73822,0.24123,0.43252,-0.18206,0.39931
0.56000,conformal_topology_risk_filter,3,288,0.48264,0.37153,0.10417,0.05556,0.35443,0.76796,0.13084,0.73822,0.24123,0.44664,-0.24786,0.40625
0.56000,conformal_topology_risk_filter,4,288,0.47917,0.34028,0.10764,0.08681,0.36441,0.75568,0.15179,0.73822,0.24123,0.44571,-0.26067,0.42708
0.56000,conformal_topology_risk_filter,5,288,0.48958,0.35417,0.09722,0.07292,0.48175,0.65263,0.18367,0.73822,0.24123,0.45046,-0.23647,0.40278
0.56000,conformal_topology_risk_filter,6,288,0.50347,0.28819,0.09722,0.04514,0.35714,0.75676,0.21359,0.73822,0.24123,0.39842,-0.13324,0.37500
0.56000,conformal_topology_risk_filter,7,288,0.45486,0.29861,0.12500,0.08681,0.34167,0.77838,0.13592,0.73822,0.24123,0.43327,-0.26522,0.46528
0.56000,conformal_topology_risk_filter,8,288,0.50000,0.30903,0.12153,0.05556,0.39676,0.72626,0.17431,0.73822,0.24123,0.44142,-0.19595,0.42361
0.56000,conformal_topology_risk_filter,9,288,0.48611,0.29167,0.12847,0.06597,0.33871,0.77049,0.21905,0.73822,0.24123,0.43452,-0.21546,0.42014
0.56000,dynamic_scene_graph_transformer_proxy,0,288,0.48611,0.30208,0.13542,0.04861,0.47368,0.64356,0.34884,0.72442,0.19893,0.41470,-0.20245,0.42361
0.56000,dynamic_scene_graph_transformer_proxy,1,288,0.55208,0.30903,0.13194,0.05208,0.50694,0.60109,0.30476,0.72442,0.19893,0.44062,-0.14364,0.37153
0.56000,dynamic_scene_graph_transformer_proxy,2,288,0.58681,0.24653,0.13889,0.05208,0.47687,0.61932,0.33929,0.72442,0.19893,0.40788,-0.06197,0.31250
0.56000,dynamic_scene_graph_transformer_proxy,3,288,0.55903,0.26736,0.11111,0.06597,0.49324,0.60541,0.36893,0.72442,0.19893,0.40314,-0.08940,0.32986
0.56000,dynamic_scene_graph_transformer_proxy,4,288,0.55208,0.27083,0.13194,0.03472,0.57426,0.52459,0.31429,0.72442,0.19893,0.40901,-0.08975,0.35417
0.56000,dynamic_scene_graph_transformer_proxy,5,288,0.54861,0.25694,0.13194,0.04167,0.54422,0.55801,0.30841,0.72442,0.19893,0.41265,-0.08732,0.34375
0.56000,dynamic_scene_graph_transformer_proxy,6,288,0.56944,0.33333,0.12500,0.03125,0.54849,0.55191,0.32381,0.72442,0.19893,0.44102,-0.12006,0.30903
0.56000,dynamic_scene_graph_transformer_proxy,7,288,0.56597,0.27431,0.15972,0.04861,0.54671,0.57527,0.23529,0.72442,0.19893,0.42393,-0.12284,0.35417
0.56000,dynamic_scene_graph_transformer_proxy,8,288,0.55903,0.27778,0.11458,0.05208,0.52414,0.58242,0.30189,0.72442,0.19893,0.41816,-0.08530,0.36458
0.56000,dynamic_scene_graph_transformer_proxy,9,288,0.56597,0.29514,0.10764,0.02778,0.53020,0.57297,0.33010,0.72442,0.19893,0.42062,-0.06190,0.34028
0.56000,neural_tamp_replanner,0,288,0.59722,0.30208,0.08333,0.03819,0.47917,0.63298,0.31000,0.69382,0.21171,0.40055,-0.01711,0.31250
0.56000,neural_tamp_replanner,1,288,0.59722,0.21181,0.09375,0.03472,0.56766,0.54255,0.29000,0.69382,0.21171,0.34277,0.06053,0.32639
0.56000,neural_tamp_replanner,2,288,0.57986,0.29167,0.10417,0.04167,0.56028,0.53529,0.27966,0.69382,0.21171,0.39938,-0.05551,0.31944
0.56000,neural_tamp_replanner,3,288,0.60417,0.25694,0.09375,0.04167,0.52525,0.58065,0.32353,0.69382,0.21171,0.36875,0.01480,0.28472
0.56000,neural_tamp_replanner,4,288,0.59722,0.26736,0.12847,0.03472,0.47584,0.61905,0.30833,0.69382,0.21171,0.38851,-0.04065,0.30903
0.56000,neural_tamp_replanner,5,288,0.59028,0.25000,0.10069,0.03819,0.50331,0.61224,0.32609,0.69382,0.21171,0.38272,0.00435,0.30208
0.56000,neural_tamp_replanner,6,288,0.64931,0.24306,0.08681,0.04167,0.53472,0.57923,0.26667,0.69382,0.21171,0.36845,0.08494,0.22917
0.56000,neural_tamp_replanner,7,288,0.64583,0.23611,0.12847,0.03125,0.54035,0.58152,0.23077,0.69382,0.21171,0.37654,0.04942,0.27431
0.56000,neural_tamp_replanner,8,288,0.57292,0.24653,0.10764,0.02431,0.52055,0.60622,0.24211,0.69382,0.21171,0.38541,0.00056,0.35069
0.56000,neural_tamp_replanner,9,288,0.58681,0.28472,0.09722,0.03125,0.52740,0.58378,0.29126,0.69382,0.21171,0.38893,-0.02048,0.31944
0.56000,oracle_topology_planner,0,288,0.90972,0.06250,0.01042,0.00694,0.81481,0.27072,0.10280,0.51982,0.23161,0.08248,0.67277,0.00000
0.56000,oracle_topology_planner,1,288,0.92361,0.05903,0.02083,0.00694,0.85886,0.20556,0.09259,0.51982,0.23161,0.09147,0.67756,0.00000
0.56000,oracle_topology_planner,2,288,0.89931,0.05903,0.01736,0.00694,0.80480,0.27957,0.12745,0.51982,0.23161,0.08964,0.65572,0.00000
0.56000,oracle_topology_planner,3,288,0.88889,0.05903,0.02083,0.00347,0.82803,0.25287,0.08772,0.51982,0.23161,0.08866,0.64648,0.00000
0.56000,oracle_topology_planner,4,288,0.90625,0.05208,0.01042,0.00694,0.84181,0.21164,0.16162,0.51982,0.23161,0.07588,0.67607,0.00000
0.56000,oracle_topology_planner,5,288,0.89236,0.08333,0.02431,0.01042,0.78571,0.32022,0.08182,0.51982,0.23161,0.11758,0.61586,0.00000
0.56000,oracle_topology_planner,6,288,0.87847,0.07986,0.00347,0.00347,0.82609,0.23563,0.13158,0.51982,0.23161,0.09457,0.63485,0.00000
0.56000,oracle_topology_planner,7,288,0.92014,0.05208,0.01389,0.00694,0.82822,0.24581,0.11009,0.51982,0.23161,0.08032,0.68812,0.00000
0.56000,oracle_topology_planner,8,288,0.92361,0.03472,0.00000,0.00347,0.79743,0.28736,0.11404,0.51982,0.23161,0.05285,0.72846,0.00000
0.56000,oracle_topology_planner,9,288,0.90625,0.06944,0.00694,0.00000,0.82278,0.26966,0.07273,0.51982,0.23161,0.08320,0.67621,0.00000
0.56000,particle_filter_topology_belief_mpc,0,288,0.58681,0.27083,0.08333,0.01042,0.63323,0.49246,0.21348,0.69522,0.22111,0.36119,0.03509,0.32292
0.56000,particle_filter_topology_belief_mpc,1,288,0.61111,0.24306,0.10417,0.04167,0.62461,0.49231,0.24731,0.69522,0.22111,0.36454,0.02443,0.31250
0.56000,particle_filter_topology_belief_mpc,2,288,0.62500,0.26042,0.08333,0.03472,0.60000,0.51813,0.25263,0.69522,0.22111,0.35727,0.05453,0.27431
0.56000,particle_filter_topology_belief_mpc,3,288,0.60417,0.19792,0.07986,0.01389,0.58156,0.51765,0.25424,0.69522,0.22111,0.31077,0.11554,0.28472
0.56000,particle_filter_topology_belief_mpc,4,288,0.60764,0.21528,0.09028,0.02778,0.62838,0.44311,0.29752,0.69522,0.22111,0.32624,0.07116,0.29861
0.56000,particle_filter_topology_belief_mpc,5,288,0.65278,0.20139,0.10069,0.02778,0.59060,0.53684,0.20408,0.69522,0.22111,0.32894,0.12648,0.23958
0.56000,particle_filter_topology_belief_mpc,6,288,0.60764,0.24653,0.10417,0.02431,0.62252,0.49462,0.21569,0.69522,0.22111,0.35909,0.03651,0.27083
0.56000,particle_filter_topology_belief_mpc,7,288,0.62153,0.23958,0.05556,0.03125,0.64984,0.47179,0.20430,0.69522,0.22111,0.33833,0.11234,0.29861
0.56000,particle_filter_topology_belief_mpc,8,288,0.56597,0.23611,0.12153,0.02431,0.58741,0.52542,0.22523,0.69522,0.22111,0.36909,-0.01884,0.35764
0.56000,particle_filter_topology_belief_mpc,9,288,0.62153,0.19792,0.10417,0.01736,0.63609,0.45263,0.33673,0.69522,0.22111,0.31569,0.09700,0.28472
0.56000,proposed_topology_change_detector_v4,0,288,0.69097,0.22569,0.07639,0.01736,0.56757,0.53846,0.28302,0.64962,0.20639,0.31163,0.18771,0.21875
0.56000,proposed_topology_change_detector_v4,1,288,0.63889,0.24653,0.06597,0.01389,0.65085,0.46067,0.19091,0.64962,0.20639,0.32089,0.13813,0.28472
0.56000,proposed_topology_change_detector_v4,2,288,0.68056,0.18403,0.08681,0.00347,0.64667,0.42604,0.28571,0.64962,0.20639,0.28402,0.21594,0.21875
0.56000,proposed_topology_change_detector_v4,3,288,0.70833,0.21528,0.05903,0.01736,0.67314,0.41243,0.25225,0.64962,0.20639,0.30397,0.23792,0.18056
0.56000,proposed_topology_change_detector_v4,4,288,0.66667,0.21875,0.07292,0.03472,0.67296,0.42473,0.24510,0.64962,0.20639,0.31632,0.15924,0.23958
0.56000,proposed_topology_change_detector_v4,5,288,0.67361,0.14583,0.04861,0.02431,0.64935,0.44751,0.25234,0.64962,0.20639,0.24567,0.27553,0.21875
0.56000,proposed_topology_change_detector_v4,6,288,0.66319,0.15972,0.06597,0.01042,0.63192,0.46703,0.26415,0.64962,0.20639,0.26289,0.24417,0.21528
0.56000,proposed_topology_change_detector_v4,7,288,0.63889,0.20139,0.06944,0.01736,0.60784,0.48901,0.29245,0.64962,0.20639,0.29268,0.16678,0.28125
0.56000,proposed_topology_change_detector_v4,8,288,0.67014,0.17014,0.08333,0.02431,0.67492,0.44388,0.19565,0.64962,0.20639,0.29116,0.21119,0.25347
0.56000,proposed_topology_change_detector_v4,9,288,0.65625,0.16667,0.06944,0.00694,0.63694,0.48187,0.22105,0.64962,0.20639,0.26339,0.23431,0.25000
0.56000,risk_aware_robust_replanner,0,288,0.43750,0.33681,0.15278,0.10069,0.32157,0.78075,0.26733,0.70482,0.24214,0.48317,-0.37263,0.47222
0.56000,risk_aware_robust_replanner,1,288,0.44444,0.30556,0.10764,0.08681,0.35000,0.75439,0.23077,0.70482,0.24214,0.44899,-0.26499,0.47917
0.56000,risk_aware_robust_replanner,2,288,0.50694,0.31944,0.10764,0.09375,0.36090,0.73184,0.35780,0.70482,0.24214,0.44407,-0.23048,0.39236
0.56000,risk_aware_robust_replanner,3,288,0.47569,0.32639,0.13194,0.08681,0.33835,0.76064,0.33000,0.70482,0.24214,0.46145,-0.28767,0.41319
0.56000,risk_aware_robust_replanner,4,288,0.48264,0.31250,0.09028,0.07292,0.37594,0.71751,0.35135,0.70482,0.24214,0.43706,-0.20461,0.42361
0.56000,risk_aware_robust_replanner,5,288,0.43403,0.28819,0.14931,0.07639,0.36641,0.73034,0.32727,0.70482,0.24214,0.43892,-0.30569,0.45833
0.56000,risk_aware_robust_replanner,6,288,0.51042,0.32986,0.13542,0.06250,0.33195,0.75904,0.28689,0.70482,0.24214,0.45640,-0.23631,0.36806
0.56000,risk_aware_robust_replanner,7,288,0.51042,0.26389,0.13542,0.09028,0.34146,0.75723,0.26957,0.70482,0.24214,0.42633,-0.20031,0.40972
0.56000,risk_aware_robust_replanner,8,288,0.52431,0.37153,0.09375,0.05208,0.43986,0.66316,0.37755,0.70482,0.24214,0.44671,-0.20024,0.39931
0.56000,risk_aware_robust_replanner,9,288,0.48264,0.31597,0.14931,0.08681,0.33466,0.75294,0.33051,0.70482,0.24214,0.46140,-0.29628,0.42361
0.56000,risk_calibrated_topology_belief_v5,0,288,0.76389,0.12847,0.02778,0.01736,0.73720,0.36471,0.12712,0.57622,0.22485,0.16704,0.42493,0.14583
0.56000,risk_calibrated_topology_belief_v5,1,288,0.76736,0.14583,0.02083,0.01736,0.72185,0.39779,0.11215,0.57622,0.22485,0.17963,0.42246,0.15625
0.56000,risk_calibrated_topology_belief_v5,2,288,0.75694,0.10069,0.02083,0.00694,0.72669,0.37222,0.16667,0.57622,0.22485,0.13998,0.46211,0.14236
0.56000,risk_calibrated_topology_belief_v5,3,288,0.86111,0.09028,0.02083,0.01042,0.79191,0.29744,0.15054,0.57622,0.22485,0.12388,0.57503,0.02778
0.56000,risk_calibrated_topology_belief_v5,4,288,0.78125,0.13889,0.01736,0.01736,0.74921,0.35519,0.13333,0.57622,0.22485,0.16798,0.44604,0.12500
0.56000,risk_calibrated_topology_belief_v5,5,288,0.80903,0.12153,0.02083,0.01389,0.78261,0.32258,0.09804,0.57622,0.22485,0.15718,0.49211,0.08333
0.56000,risk_calibrated_topology_belief_v5,6,288,0.82986,0.09375,0.03819,0.01736,0.75904,0.34715,0.13684,0.57622,0.22485,0.14577,0.51211,0.04861
0.56000,risk_calibrated_topology_belief_v5,7,288,0.81250,0.09028,0.01042,0.01042,0.78750,0.31522,0.09615,0.57622,0.22485,0.12377,0.54194,0.10764
0.56000,risk_calibrated_topology_belief_v5,8,288,0.78125,0.10764,0.01389,0.01042,0.75083,0.33136,0.15966,0.57622,0.22485,0.13728,0.48423,0.14236
0.56000,risk_calibrated_topology_belief_v5,9,288,0.81250,0.11458,0.01736,0.00694,0.77966,0.32749,0.07692,0.57622,0.22485,0.13502,0.51444,0.09375
0.56000,topological_slam_tamp,0,288,0.55208,0.26389,0.12847,0.02083,0.57508,0.51613,0.36275,0.72502,0.20276,0.39120,-0.06825,0.35764
0.56000,topological_slam_tamp,1,288,0.54861,0.30208,0.10069,0.02083,0.55052,0.54598,0.29825,0.72502,0.20276,0.40661,-0.07141,0.37500
0.56000,topological_slam_tamp,2,288,0.56944,0.23958,0.09028,0.03472,0.58246,0.53371,0.21818,0.72502,0.20276,0.36621,0.01348,0.32986
0.56000,topological_slam_tamp,3,288,0.56597,0.30903,0.13889,0.05208,0.48936,0.62088,0.29245,0.72502,0.20276,0.43134,-0.13933,0.32292
0.56000,topological_slam_tamp,4,288,0.59375,0.27431,0.13542,0.02778,0.56944,0.53409,0.26786,0.72502,0.20276,0.41482,-0.04808,0.31250
0.56000,topological_slam_tamp,5,288,0.60417,0.28819,0.11458,0.03819,0.53925,0.56831,0.29524,0.72502,0.20276,0.40881,-0.03638,0.28819
0.56000,topological_slam_tamp,6,288,0.51736,0.26389,0.14236,0.03819,0.52055,0.58696,0.30769,0.72502,0.20276,0.40366,-0.13544,0.36111
0.56000,topological_slam_tamp,7,288,0.53819,0.26736,0.12500,0.03472,0.57047,0.52247,0.31818,0.72502,0.20276,0.40149,-0.09443,0.38194
0.56000,topological_slam_tamp,8,288,0.57292,0.26736,0.14583,0.01736,0.51930,0.59116,0.28037,0.72502,0.20276,0.40550,-0.06440,0.35069
0.56000,topological_slam_tamp,9,288,0.53472,0.29861,0.13542,0.04167,0.57627,0.53804,0.25000,0.72502,0.20276,0.42431,-0.14228,0.37153
0.67000,active_view_topology_probe,0,288,0.52778,0.22222,0.10764,0.02778,0.65497,0.43147,0.36264,0.64715,0.31450,0.33825,-0.06484,0.38194
0.67000,active_view_topology_probe,1,288,0.58681,0.21875,0.10069,0.02431,0.66238,0.43094,0.25234,0.64715,0.31450,0.33164,0.01356,0.33333
0.67000,active_view_topology_probe,2,288,0.63194,0.23264,0.10417,0.02083,0.68966,0.41748,0.26829,0.64715,0.31450,0.34442,0.04793,0.25694
0.67000,active_view_topology_probe,3,288,0.66319,0.24653,0.07986,0.01736,0.63253,0.46429,0.33696,0.64715,0.31450,0.33597,0.09439,0.21181
0.67000,active_view_topology_probe,4,288,0.60417,0.29861,0.08333,0.02431,0.64095,0.45178,0.35165,0.64715,0.31450,0.37861,-0.02637,0.28125
0.67000,active_view_topology_probe,5,288,0.59375,0.24653,0.07292,0.01389,0.70796,0.37173,0.28866,0.64715,0.31450,0.33878,0.03915,0.29861
0.67000,active_view_topology_probe,6,288,0.62153,0.24306,0.10069,0.01736,0.64744,0.44809,0.26667,0.64715,0.31450,0.35858,0.03186,0.27778
0.67000,active_view_topology_probe,7,288,0.60764,0.27083,0.07639,0.01389,0.66667,0.43814,0.25532,0.64715,0.31450,0.35592,0.02811,0.28472
0.67000,active_view_topology_probe,8,288,0.62153,0.23611,0.08333,0.01389,0.62928,0.46561,0.31313,0.64715,0.31450,0.34085,0.06193,0.28472
0.67000,active_view_topology_probe,9,288,0.57639,0.26042,0.06250,0.01389,0.69113,0.41753,0.21277,0.64715,0.31450,0.34136,0.02662,0.34722
0.67000,conformal_topology_risk_filter,0,288,0.45833,0.32986,0.13889,0.07292,0.37778,0.73438,0.28125,0.77875,0.25108,0.44425,-0.31094,0.45139
0.67000,conformal_topology_risk_filter,1,288,0.44444,0.38889,0.15625,0.08681,0.42403,0.71014,0.19753,0.77875,0.25108,0.47341,-0.41032,0.47569
0.67000,conformal_topology_risk_filter,2,288,0.48611,0.37153,0.15278,0.07639,0.40892,0.71939,0.19565,0.77875,0.25108,0.47630,-0.33813,0.40278
0.67000,conformal_topology_risk_filter,3,288,0.43403,0.36111,0.13889,0.05556,0.39382,0.72432,0.22330,0.77875,0.25108,0.45912,-0.34421,0.44097
0.67000,conformal_topology_risk_filter,4,288,0.43056,0.35764,0.16319,0.05556,0.40293,0.72081,0.23077,0.77875,0.25108,0.46344,-0.37351,0.45486
0.67000,conformal_topology_risk_filter,5,288,0.45833,0.38889,0.14931,0.07292,0.38346,0.73438,0.23958,0.77875,0.25108,0.47563,-0.37754,0.43403
0.67000,conformal_topology_risk_filter,6,288,0.42708,0.31944,0.12847,0.09722,0.37193,0.73632,0.35632,0.77875,0.25108,0.44889,-0.34730,0.47222
0.67000,conformal_topology_risk_filter,7,288,0.48611,0.32292,0.11806,0.07986,0.40000,0.72500,0.22727,0.77875,0.25108,0.44053,-0.25344,0.40625
0.67000,conformal_topology_risk_filter,8,288,0.39236,0.36111,0.16319,0.09375,0.29388,0.81053,0.19388,0.77875,0.25108,0.48093,-0.45386,0.51389
0.67000,conformal_topology_risk_filter,9,288,0.47569,0.34722,0.16319,0.06597,0.43284,0.69312,0.21212,0.77875,0.25108,0.47079,-0.32942,0.44792
0.67000,dynamic_scene_graph_transformer_proxy,0,288,0.54514,0.27083,0.11806,0.04167,0.42657,0.66667,0.40000,0.76495,0.20852,0.42314,-0.10076,0.36458
0.67000,dynamic_scene_graph_transformer_proxy,1,288,0.53819,0.27083,0.10417,0.08681,0.52597,0.58673,0.33696,0.76495,0.20852,0.42395,-0.13086,0.38194
0.67000,dynamic_scene_graph_transformer_proxy,2,288,0.49653,0.29167,0.18403,0.03819,0.50765,0.59512,0.46988,0.76495,0.20852,0.44195,-0.24610,0.39236
0.67000,dynamic_scene_graph_transformer_proxy,3,288,0.51042,0.34028,0.10069,0.06250,0.55238,0.55838,0.34066,0.76495,0.20852,0.45205,-0.19475,0.36458
0.67000,dynamic_scene_graph_transformer_proxy,4,288,0.54861,0.28125,0.15625,0.05208,0.51974,0.60500,0.28409,0.76495,0.20852,0.42776,-0.15523,0.33681
0.67000,dynamic_scene_graph_transformer_proxy,5,288,0.54514,0.30903,0.11111,0.05556,0.52203,0.59043,0.30000,0.76495,0.20852,0.43569,-0.13544,0.34722
0.67000,dynamic_scene_graph_transformer_proxy,6,288,0.52778,0.30556,0.14236,0.04514,0.46945,0.65566,0.34211,0.76495,0.20852,0.44842,-0.17513,0.37153
0.67000,dynamic_scene_graph_transformer_proxy,7,288,0.55208,0.30556,0.11806,0.04167,0.44286,0.66486,0.32039,0.76495,0.20852,0.43142,-0.12117,0.34028
0.67000,dynamic_scene_graph_transformer_proxy,8,288,0.52083,0.33333,0.14236,0.07639,0.55927,0.55556,0.37037,0.76495,0.20852,0.46859,-0.24378,0.38542
0.67000,dynamic_scene_graph_transformer_proxy,9,288,0.57639,0.26042,0.16667,0.05903,0.55949,0.55838,0.29670,0.76495,0.20852,0.42499,-0.12923,0.34722
0.67000,neural_tamp_replanner,0,288,0.59722,0.29514,0.10764,0.05556,0.51034,0.60428,0.28713,0.73435,0.22210,0.42444,-0.06669,0.31250
0.67000,neural_tamp_replanner,1,288,0.56944,0.27778,0.14583,0.04167,0.53420,0.59804,0.25000,0.73435,0.22210,0.41683,-0.10613,0.35069
0.67000,neural_tamp_replanner,2,288,0.61806,0.28472,0.11458,0.03472,0.52414,0.60209,0.23711,0.73435,0.22210,0.39885,-0.01901,0.27083
0.67000,neural_tamp_replanner,3,288,0.53819,0.28125,0.15278,0.05208,0.49492,0.61979,0.31250,0.73435,0.22210,0.42550,-0.16592,0.33681
0.67000,neural_tamp_replanner,4,288,0.51042,0.32639,0.10764,0.05208,0.47841,0.61290,0.42157,0.73435,0.22210,0.43930,-0.18828,0.37500
0.67000,neural_tamp_replanner,5,288,0.61458,0.27083,0.15278,0.04861,0.50658,0.61111,0.32222,0.73435,0.22210,0.40641,-0.07537,0.27778
0.67000,neural_tamp_replanner,6,288,0.57292,0.37847,0.11458,0.05556,0.50847,0.59677,0.33333,0.73435,0.22210,0.45578,-0.18196,0.32639
0.67000,neural_tamp_replanner,7,288,0.57639,0.29167,0.09028,0.05556,0.51007,0.61224,0.28261,0.73435,0.22210,0.42776,-0.06064,0.31597
0.67000,neural_tamp_replanner,8,288,0.56250,0.27431,0.12153,0.03472,0.59259,0.51759,0.32584,0.73435,0.22210,0.39644,-0.07710,0.34375
0.67000,neural_tamp_replanner,9,288,0.53125,0.28472,0.11111,0.04167,0.54362,0.55978,0.31731,0.73435,0.22210,0.40793,-0.11502,0.39236
0.67000,oracle_topology_planner,0,288,0.90972,0.09722,0.00347,0.00694,0.82703,0.24257,0.17442,0.56035,0.24648,0.11165,0.63545,0.00000
0.67000,oracle_topology_planner,1,288,0.92014,0.07639,0.01389,0.01389,0.83060,0.24752,0.13953,0.56035,0.24648,0.10945,0.64722,0.00000
0.67000,oracle_topology_planner,2,288,0.88889,0.10069,0.01389,0.00694,0.80119,0.27807,0.14851,0.56035,0.24648,0.12288,0.59830,0.00000
0.67000,oracle_topology_planner,3,288,0.87500,0.09375,0.02431,0.01736,0.79651,0.30102,0.11957,0.56035,0.24648,0.13546,0.56955,0.00000
0.67000,oracle_topology_planner,4,288,0.88542,0.10069,0.01736,0.01389,0.79891,0.29327,0.16250,0.56035,0.24648,0.13846,0.58444,0.00000
0.67000,oracle_topology_planner,5,288,0.89236,0.10069,0.02083,0.00694,0.79320,0.28934,0.17582,0.56035,0.24648,0.12386,0.59246,0.00000
0.67000,oracle_topology_planner,6,288,0.89931,0.09722,0.00000,0.01042,0.80000,0.29231,0.12903,0.56035,0.24648,0.11770,0.62760,0.00000
0.67000,oracle_topology_planner,7,288,0.89236,0.09375,0.01389,0.02431,0.78134,0.30570,0.16842,0.56035,0.24648,0.13816,0.58951,0.00000
0.67000,oracle_topology_planner,8,288,0.90625,0.07292,0.01389,0.01736,0.82249,0.27225,0.08247,0.56035,0.24648,0.11253,0.63548,0.00000
0.67000,oracle_topology_planner,9,288,0.92361,0.10069,0.02083,0.01389,0.78261,0.31472,0.14286,0.56035,0.24648,0.13381,0.61830,0.00000
0.67000,particle_filter_topology_belief_mpc,0,288,0.61806,0.26736,0.13889,0.02778,0.57049,0.52973,0.32039,0.73575,0.23176,0.38270,-0.03570,0.29167
0.67000,particle_filter_topology_belief_mpc,1,288,0.55556,0.21875,0.13889,0.04167,0.56579,0.53514,0.32039,0.73575,0.23176,0.37609,-0.06660,0.36458
0.67000,particle_filter_topology_belief_mpc,2,288,0.59722,0.26736,0.11111,0.04167,0.54313,0.57071,0.33333,0.73575,0.23176,0.38818,-0.03452,0.29167
0.67000,particle_filter_topology_belief_mpc,3,288,0.54514,0.18750,0.11111,0.04514,0.65306,0.46667,0.26923,0.73575,0.23176,0.33627,-0.00875,0.32986
0.67000,particle_filter_topology_belief_mpc,4,288,0.57986,0.24306,0.11806,0.03472,0.60123,0.48691,0.38144,0.73575,0.23176,0.35944,-0.03455,0.30556
0.67000,particle_filter_topology_belief_mpc,5,288,0.60069,0.30208,0.09722,0.02083,0.61765,0.49275,0.34568,0.73575,0.23176,0.39062,-0.02354,0.29167
0.67000,particle_filter_topology_belief_mpc,6,288,0.59722,0.25694,0.08681,0.02431,0.54019,0.56923,0.34409,0.73575,0.23176,0.36110,0.02274,0.30208
0.67000,particle_filter_topology_belief_mpc,7,288,0.57986,0.28819,0.11806,0.02431,0.55749,0.53757,0.29565,0.73575,0.23176,0.39092,-0.06462,0.31250
0.67000,particle_filter_topology_belief_mpc,8,288,0.55903,0.25000,0.10417,0.02431,0.60390,0.51309,0.24742,0.73575,0.23176,0.37121,-0.02556,0.34722
0.67000,particle_filter_topology_belief_mpc,9,288,0.52778,0.22222,0.11806,0.02431,0.56209,0.54974,0.29897,0.73575,0.23176,0.35923,-0.05091,0.39583
0.67000,proposed_topology_change_detector_v4,0,288,0.68403,0.23958,0.11458,0.01042,0.63950,0.44565,0.31731,0.69015,0.21783,0.35201,0.11604,0.22569
0.67000,proposed_topology_change_detector_v4,1,288,0.67708,0.22917,0.07639,0.01389,0.58824,0.53216,0.17949,0.69015,0.21783,0.33535,0.17059,0.24306
0.67000,proposed_topology_change_detector_v4,2,288,0.68750,0.18750,0.10069,0.03125,0.68605,0.41872,0.27059,0.69015,0.21783,0.32360,0.17073,0.20139
0.67000,proposed_topology_change_detector_v4,3,288,0.65972,0.22569,0.08333,0.03472,0.56347,0.53093,0.40426,0.69015,0.21783,0.33809,0.11534,0.21528
0.67000,proposed_topology_change_detector_v4,4,288,0.62847,0.23611,0.08333,0.02778,0.66038,0.44737,0.23469,0.69015,0.21783,0.34385,0.09086,0.25694
0.67000,proposed_topology_change_detector_v4,5,288,0.66319,0.20486,0.09722,0.01042,0.66867,0.43939,0.25556,0.69015,0.21783,0.32024,0.15614,0.22917
0.67000,proposed_topology_change_detector_v4,6,288,0.68056,0.21181,0.11806,0.02778,0.72087,0.38991,0.25714,0.69015,0.21783,0.33800,0.12576,0.21875
0.67000,proposed_topology_change_detector_v4,7,288,0.66667,0.22222,0.07292,0.02431,0.63580,0.47449,0.27174,0.69015,0.21783,0.31894,0.15767,0.22569
0.67000,proposed_topology_change_detector_v4,8,288,0.66319,0.20833,0.06944,0.02083,0.65176,0.46316,0.21429,0.69015,0.21783,0.32156,0.17788,0.24306
0.67000,proposed_topology_change_detector_v4,9,288,0.66319,0.25000,0.07639,0.01736,0.66234,0.42373,0.26126,0.69015,0.21783,0.35071,0.12826,0.26042
